feature,value,position,modification
event_stdv,1.610321,1,1
event_length,0.005243,1,1
event_mean,87.1,2,1
event_stdv,1.48,2,1
event_length,0.00531,2,1
event_mean,104.4275,-2,1
event_stdv,1.495306,-2,1
event_length,0.003043,-2,1
event_mean,115.965675,-1,1
event_stdv,2.739486,-1,1
event_length,0.006252,-1,1
event_mean,121.04266,0,1
event_stdv,1.2629,0,1
event_length,0.006399,0,1
event_mean,92.39,1,1
event_stdv,1.725,1,1
event_length,0.00232,1,1
event_mean,90.98,2,1
event_stdv,1.669,2,1
event_length,0.00697,2,1
event_mean,107.35362,-2,1
event_stdv,2.627377,-2,1
event_length,0.007672,-2,1
event_mean,111.59,-1,1
event_stdv,1.808,-1,1
event_length,0.00398,-1,1
event_mean,118.2,0,1
event_stdv,4.398,0,1
event_length,0.01129,0,1
event_mean,95.77,1,1
event_stdv,3.109,1,1
event_length,0.00598,1,1
event_mean,86.50594,2,1
event_stdv,1.807676,2,1
event_length,0.004569,2,1
event_mean,103.18074,-2,1
event_stdv,2.559778,-2,1
event_length,0.008977,-2,1
event_mean,116.85827,-1,1
event_stdv,3.194247,-1,1
event_length,0.009176,-1,1
event_mean,105.73,0,1
event_stdv,9.818,0,1
event_length,0.00199,0,1
event_mean,88.95538,1,1
event_stdv,1.758615,1,1
event_length,0.00682,1,1
event_mean,86.98592,2,1
event_stdv,1.200537,2,1
event_length,0.00835,2,1
event_mean,104.8249,-2,1
event_stdv,2.867362,-2,1
event_length,0.004726,-2,1
event_mean,116.58507,-1,1
event_stdv,2.715986,-1,1
event_length,0.007998,-1,1
event_mean,118.38,0,1
event_stdv,2.153,0,1
event_length,0.00465,0,1
event_mean,92.121666,1,1
event_stdv,1.75,1,1
event_length,0.004096,1,1
event_mean,87.23,2,1
event_stdv,3.183,2,1
event_length,0.00332,2,1
event_mean,105.11,-2,1
event_stdv,2.389,-2,1
event_length,0.01062,-2,1
event_mean,116.448715,-1,1
event_stdv,2.701943,-1,1
event_length,0.007866,-1,1
event_mean,112.18,0,1
event_stdv,8.097,0,1
event_length,0.00996,0,1
event_mean,89.3,1,1
event_stdv,1.961,1,1
event_length,0.0093,1,1
event_mean,86.10756,2,1
event_stdv,0.987911,2,1
event_length,0.0088,2,1
event_mean,101.86775,-2,1
event_stdv,2.740875,-2,1
event_length,0.009334,-2,1
event_mean,115.75831,-1,1
event_stdv,3.357042,-1,1
event_length,0.010123,-1,1
event_mean,115.48,0,1
event_stdv,4.206,0,1
event_length,0.00266,0,1
event_mean,85.54,1,1
event_stdv,2.808,1,1
event_length,0.00299,1,1
event_mean,86.476166,2,1
event_stdv,1.581233,2,1
event_length,0.007095,2,1
event_mean,103.36143,-2,1
event_stdv,2.573857,-2,1
event_length,0.008301,-2,1
event_mean,118.08,-1,1
event_stdv,1.467,-1,1
event_length,0.00996,-1,1
event_mean,121.5,0,1
event_stdv,2.153,0,1
event_length,0.00365,0,1
event_mean,89.11,2,1
event_stdv,2.387,2,1
event_length,0.00432,2,1
event_mean,104.96873,-2,1
event_stdv,1.92827,-2,1
event_length,0.006759,-2,1
event_mean,107.05,-1,1
event_stdv,2.915,-1,1
event_length,0.00398,-1,1
event_mean,119.65,0,1
event_stdv,2.136,0,1
event_length,0.00432,0,1
event_mean,91.84556,1,1
event_stdv,1.447,1,1
event_length,0.006049,1,1
event_mean,87.09298,2,1
event_stdv,1.942883,2,1
event_length,0.008978,2,1
event_mean,102.587616,-2,1
event_stdv,1.978131,-2,1
event_length,0.004631,-2,1
event_mean,93.174614,1,1
event_stdv,2.672462,1,1
event_length,0.002168,1,1
event_mean,87.97,2,1
event_stdv,1.231,2,1
event_length,0.00365,2,1
event_mean,101.07204,-2,1
event_stdv,2.248692,-2,1
event_length,0.011024,-2,1
event_mean,115.87,-1,1
event_stdv,1.296,-1,1
event_length,0.00332,-1,1
event_mean,117.73,0,1
event_stdv,4.869,0,1
event_length,0.01394,0,1
event_mean,86.63,1,1
event_stdv,2.456,1,1
event_length,0.00432,1,1
event_mean,86.366104,2,1
event_stdv,1.384926,2,1
event_length,0.005237,2,1
event_mean,107.87771,-2,1
event_stdv,1.94925,-2,1
event_length,0.004718,-2,1
event_mean,116.14395,-1,1
event_stdv,2.897465,-1,1
event_length,0.007139,-1,1
event_mean,122.14,0,1
event_stdv,1.7,0,1
event_length,0.00332,0,1
event_mean,88.46,2,1
event_stdv,2.708,2,1
event_length,0.01228,2,1
event_mean,103.66908,-2,1
event_stdv,3.961451,-2,1
event_length,0.008285,-2,1
event_mean,120.13,-1,1
event_stdv,2.465,-1,1
event_length,0.00531,-1,1
event_mean,129.35,0,1
event_stdv,2.39,0,1
event_length,0.00465,0,1
event_mean,90.55278,1,1
event_stdv,2.647222,1,1
event_length,0.016419,1,1
event_mean,86.31,2,1
event_stdv,0.736,2,1
event_length,0.00332,2,1
event_mean,104.48941,-2,1
event_stdv,2.529912,-2,1
event_length,0.006894,-2,1
event_mean,114.87,-1,1
event_stdv,1.79,-1,1
event_length,0.00764,-1,1
event_mean,117.5,0,1
event_stdv,2.138,0,1
event_length,0.00465,0,1
event_mean,90.39,1,1
event_stdv,2.181,1,1
event_length,0.01262,1,1
event_mean,86.77,2,1
event_stdv,0.995,2,1
event_length,0.00498,2,1
event_mean,101.86775,-2,1
event_stdv,2.740875,-2,1
event_length,0.009334,-2,1
event_mean,115.75831,-1,1
event_stdv,3.357042,-1,1
event_length,0.010123,-1,1
event_mean,115.48,0,1
event_stdv,4.206,0,1
event_length,0.00266,0,1
event_mean,85.54,1,1
event_stdv,2.808,1,1
event_length,0.00299,1,1
event_mean,86.476166,2,1
event_stdv,1.581233,2,1
event_length,0.007095,2,1
event_mean,102.587616,-2,1
event_stdv,1.978131,-2,1
event_length,0.004631,-2,1
event_mean,93.174614,1,1
event_stdv,2.672462,1,1
event_length,0.002168,1,1
event_mean,87.97,2,1
event_stdv,1.231,2,1
event_length,0.00365,2,1
event_mean,103.72532,-2,1
event_stdv,2.418106,-2,1
event_length,0.005293,-2,1
event_mean,106.8,-1,1
event_stdv,2.314,-1,1
event_length,0.00398,-1,1
event_mean,118.99,0,1
event_stdv,3.27,0,1
event_length,0.01262,0,1
event_mean,92.54,1,1
event_stdv,2.08,1,1
event_length,0.00797,1,1
event_mean,87.6,2,1
event_stdv,2.359,2,1
event_length,0.00232,2,1
event_mean,102.749886,-2,1
event_stdv,2.62264,-2,1
event_length,0.008408,-2,1
event_mean,106.84,-1,1
event_stdv,1.978,-1,1
event_length,0.00797,-1,1
event_mean,117.18,0,1
event_stdv,2.632,0,1
event_length,0.01361,0,1
event_mean,88.57,1,1
event_stdv,3.353,1,1
event_length,0.00432,1,1
event_mean,86.47,2,1
event_stdv,1.293,2,1
event_length,0.01494,2,1
event_mean,103.72532,-2,1
event_stdv,2.418106,-2,1
event_length,0.005293,-2,1
event_mean,106.8,-1,1
event_stdv,2.314,-1,1
event_length,0.00398,-1,1
event_mean,118.99,0,1
event_stdv,3.27,0,1
event_length,0.01262,0,1
event_mean,92.54,1,1
event_stdv,2.08,1,1
event_length,0.00797,1,1
event_mean,87.6,2,1
event_stdv,2.359,2,1
event_length,0.00232,2,1
event_mean,101.472664,-2,1
event_stdv,2.516067,-2,1
event_length,0.006872,-2,1
event_mean,115.459076,-1,1
event_stdv,2.041685,-1,1
event_length,0.006503,-1,1
event_mean,116.69,0,1
event_stdv,3.002,0,1
event_length,0.00266,0,1
event_mean,85.87,1,1
event_stdv,1.54,1,1
event_length,0.00963,1,1
event_mean,84.18,2,1
event_stdv,1.544,2,1
event_length,0.00266,2,1
event_mean,103.18074,-2,1
event_stdv,2.559778,-2,1
event_length,0.008977,-2,1
event_mean,116.85827,-1,1
event_stdv,3.194247,-1,1
event_length,0.009176,-1,1
event_mean,105.73,0,1
event_stdv,9.818,0,1
event_length,0.00199,0,1
event_mean,88.95538,1,1
event_stdv,1.758615,1,1
event_length,0.00682,1,1
event_mean,86.98592,2,1
event_stdv,1.200537,2,1
event_length,0.00835,2,1
event_mean,103.709946,-2,1
event_stdv,2.407113,-2,1
event_length,0.012014,-2,1
event_mean,116.314804,-1,1
event_stdv,2.381902,-1,1
event_length,0.005951,-1,1
event_mean,121.37,0,1
event_stdv,2.032,0,1
event_length,0.00232,0,1
event_mean,92.89,1,1
event_stdv,2.532,1,1
event_length,0.00332,1,1
event_mean,86.98,2,1
event_stdv,1.362,2,1
event_length,0.00498,2,1
event_mean,103.89692,-2,1
event_stdv,3.132615,-2,1
event_length,0.004958,-2,1
event_mean,115.23818,-1,1
event_stdv,2.27775,-1,1
event_length,0.004304,-1,1
event_mean,116.74,0,1
event_stdv,8.699,0,1
event_length,0.00764,0,1
event_mean,89.4,1,1
event_stdv,1.707,1,1
event_length,0.00896,1,1
event_mean,85.69043,2,1
event_stdv,1.478957,2,1
event_length,0.009669,2,1
event_mean,107.97279,-2,1
event_stdv,2.159291,-2,1
event_length,0.00727,-2,1
event_mean,117.019455,-1,1
event_stdv,1.773509,-1,1
event_length,0.005632,-1,1
event_mean,112.19,0,1
event_stdv,7.322,0,1
event_length,0.0093,0,1
event_mean,92.53,1,1
event_stdv,3.176,1,1
event_length,0.00299,1,1
event_mean,87.86,2,1
event_stdv,1.733,2,1
event_length,0.00664,2,1
event_mean,101.472664,-2,1
event_stdv,2.516067,-2,1
event_length,0.006872,-2,1
event_mean,115.459076,-1,1
event_stdv,2.041685,-1,1
event_length,0.006503,-1,1
event_mean,116.69,0,1
event_stdv,3.002,0,1
event_length,0.00266,0,1
event_mean,85.87,1,1
event_stdv,1.54,1,1
event_length,0.00963,1,1
event_mean,84.18,2,1
event_stdv,1.544,2,1
event_length,0.00266,2,1
event_mean,102.69535,-2,1
event_stdv,1.837721,-2,1
event_length,0.003851,-2,1
event_mean,117.16412,-1,1
event_stdv,2.685371,-1,1
event_length,0.009551,-1,1
event_mean,117.88,0,1
event_stdv,2.855,0,1
event_length,0.00299,0,1
event_mean,90.881546,1,1
event_stdv,1.840825,1,1
event_length,0.014497,1,1
event_mean,83.16,2,1
event_stdv,2.374,2,1
event_length,0.00232,2,1
event_mean,101.07204,-2,1
event_stdv,2.248692,-2,1
event_length,0.011024,-2,1
event_mean,115.87,-1,1
event_stdv,1.296,-1,1
event_length,0.00332,-1,1
event_mean,117.73,0,1
event_stdv,4.869,0,1
event_length,0.01394,0,1
event_mean,86.63,1,1
event_stdv,2.456,1,1
event_length,0.00432,1,1
event_mean,86.366104,2,1
event_stdv,1.384926,2,1
event_length,0.005237,2,1
event_mean,107.87771,-2,1
event_stdv,1.94925,-2,1
event_length,0.004718,-2,1
event_mean,116.14395,-1,1
event_stdv,2.897465,-1,1
event_length,0.007139,-1,1
event_mean,122.14,0,1
event_stdv,1.7,0,1
event_length,0.00332,0,1
event_mean,88.46,2,1
event_stdv,2.708,2,1
event_length,0.01228,2,1
event_mean,102.13945,-2,1
event_stdv,2.691641,-2,1
event_length,0.029408,-2,1
event_mean,114.44,-1,1
event_stdv,4.792,-1,1
event_length,0.01129,-1,1
event_mean,91.03,1,1
event_stdv,1.916,1,1
event_length,0.00498,1,1
event_mean,85.57684,2,1
event_stdv,1.186026,2,1
event_length,0.005362,2,1
event_mean,102.69535,-2,1
event_stdv,1.837721,-2,1
event_length,0.003851,-2,1
event_mean,117.16412,-1,1
event_stdv,2.685371,-1,1
event_length,0.009551,-1,1
event_mean,117.88,0,1
event_stdv,2.855,0,1
event_length,0.00299,0,1
event_mean,90.881546,1,1
event_stdv,1.840825,1,1
event_length,0.014497,1,1
event_mean,83.16,2,1
event_stdv,2.374,2,1
event_length,0.00232,2,1
event_mean,102.587616,-2,1
event_stdv,1.978131,-2,1
event_length,0.004631,-2,1
event_mean,93.174614,1,1
event_stdv,2.672462,1,1
event_length,0.002168,1,1
event_mean,87.97,2,1
event_stdv,1.231,2,1
event_length,0.00365,2,1
event_mean,104.48941,-2,1
event_stdv,2.529912,-2,1
event_length,0.006894,-2,1
event_mean,114.87,-1,1
event_stdv,1.79,-1,1
event_length,0.00764,-1,1
event_mean,117.5,0,1
event_stdv,2.138,0,1
event_length,0.00465,0,1
event_mean,90.39,1,1
event_stdv,2.181,1,1
event_length,0.01262,1,1
event_mean,86.77,2,1
event_stdv,0.995,2,1
event_length,0.00498,2,1
event_mean,107.87771,-2,1
event_stdv,1.94925,-2,1
event_length,0.004718,-2,1
event_mean,116.14395,-1,1
event_stdv,2.897465,-1,1
event_length,0.007139,-1,1
event_mean,122.14,0,1
event_stdv,1.7,0,1
event_length,0.00332,0,1
event_mean,88.46,2,1
event_stdv,2.708,2,1
event_length,0.01228,2,1
event_mean,100.34573,-2,0
event_stdv,3.946829,-2,0
event_length,0.00682,-2,0
event_mean,123.8,-1,0
event_stdv,1.947,-1,0
event_length,0.00432,-1,0
event_mean,127.51507,0,0
event_stdv,4.433397,0,0
event_length,0.00939,0,0
event_mean,96.33,1,0
event_stdv,3.452,1,0
event_length,0.00299,1,0
event_mean,86.25912,2,0
event_stdv,2.044794,2,0
event_length,0.005957,2,0
event_mean,103.073944,-2,0
event_stdv,8.211947,-2,0
event_length,0.00659,-2,0
event_mean,126.38,-1,0
event_stdv,1.92,-1,0
event_length,0.00996,-1,0
event_mean,126.01,0,0
event_stdv,11.573,0,0
event_length,0.0093,0,0
event_mean,91.44,1,0
event_stdv,2.4415,1,0
event_length,0.0039,1,0
event_mean,85.46,2,0
event_stdv,2.304,2,0
event_length,0.00697,2,0
event_mean,102.71406,-2,0
event_stdv,5.263415,-2,0
event_length,0.019478,-2,0
event_mean,126.27,-1,0
event_stdv,2.803,-1,0
event_length,0.0083,-1,0
event_mean,126.82261,0,0
event_stdv,2.558638,0,0
event_length,0.007646,0,0
event_mean,90.222725,1,0
event_stdv,2.358485,1,0
event_length,0.011196,1,0
event_mean,87.01,2,0
event_stdv,2.255,2,0
event_length,0.00398,2,0
event_mean,110.03,-2,0
event_stdv,5.43,-2,0
event_length,0.0073,-2,0
event_mean,126.256,-1,0
event_stdv,1.502867,-1,0
event_length,0.002501,-1,0
event_mean,124.75299,0,0
event_stdv,6.770289,0,0
event_length,0.006979,0,0
event_mean,89.75345,1,0
event_stdv,1.63931,1,0
event_length,0.005279,1,0
event_mean,85.651764,2,0
event_stdv,1.715,2,0
event_length,0.002835,2,0
event_mean,109.50386,-2,0
event_stdv,4.681045,-2,0
event_length,0.005627,-2,0
event_mean,126.28,-1,0
event_stdv,2.164,-1,0
event_length,0.0156,-1,0
event_mean,123.5615,0,0
event_stdv,10.8044,0,0
event_length,0.006656,0,0
event_mean,92.232,1,0
event_stdv,3.085686,1,0
event_length,0.005853,1,0
event_mean,87.33,2,0
event_stdv,2.845,2,0
event_length,0.0083,2,0
event_mean,104.76685,-2,0
event_stdv,3.636314,-2,0
event_length,0.006549,-2,0
event_mean,125.21926,-1,0
event_stdv,1.98084,-1,0
event_length,0.008866,-1,0
event_mean,126.115,0,0
event_stdv,7.883611,0,0
event_length,0.026744,0,0
event_mean,93.26,1,0
event_stdv,4.123,1,0
event_length,0.00797,1,0
event_mean,87.11,2,0
event_stdv,2.0,2,0
event_length,0.01295,2,0
event_mean,106.49941,-2,0
event_stdv,4.535235,-2,0
event_length,0.002835,-2,0
event_mean,127.06,-1,0
event_stdv,2.782,-1,0
event_length,0.02224,-1,0
event_mean,119.02,0,0
event_stdv,10.155,0,0
event_length,0.00631,0,0
event_mean,90.3,1,0
event_stdv,2.784,1,0
event_length,0.00498,1,0
event_mean,86.58,2,0
event_stdv,2.604,2,0
event_length,0.00631,2,0
event_mean,97.855,-2,0
event_stdv,4.5496,-2,0
event_length,0.003353,-2,0
event_mean,112.98,-1,0
event_stdv,4.33,-1,0
event_length,0.00996,-1,0
event_mean,124.6,0,0
event_stdv,10.419,0,0
event_length,0.01527,0,0
event_mean,92.7,1,0
event_stdv,4.063,1,0
event_length,0.0083,1,0
event_mean,87.31,2,0
event_stdv,1.267,2,0
event_length,0.00432,2,0
event_mean,103.23585,-2,0
event_stdv,4.736862,-2,0
event_length,0.005594,-2,0
event_mean,126.42,-1,0
event_stdv,1.487,-1,0
event_length,0.00531,-1,0
event_mean,128.1615,0,0
event_stdv,5.391733,0,0
event_length,0.007514,0,0
event_mean,90.95,1,0
event_stdv,3.284,1,0
event_length,0.004983,1,0
event_mean,85.79,2,0
event_stdv,2.019,2,0
event_length,0.00531,2,0
event_mean,106.64,-2,0
event_stdv,4.303,-2,0
event_length,0.00564,-2,0
event_mean,129.18,-1,0
event_stdv,1.772,-1,0
event_length,0.00797,-1,0
event_mean,125.73,0,0
event_stdv,7.4385,0,0
event_length,0.008072,0,0
event_mean,90.42,1,0
event_stdv,2.616,1,0
event_length,0.00365,1,0
event_mean,86.39152,2,0
event_stdv,2.180818,2,0
event_length,0.004073,2,0
event_mean,104.64429,-2,0
event_stdv,6.198976,-2,0
event_length,0.005646,-2,0
event_mean,124.6,-1,0
event_stdv,1.173,-1,0
event_length,0.00232,-1,0
event_mean,126.743835,0,0
event_stdv,2.109788,0,0
event_length,0.009868,0,0
event_mean,93.026,1,0
event_stdv,4.5888,1,0
event_length,0.003452,1,0
event_mean,86.03,2,0
event_stdv,1.884,2,0
event_length,0.00764,2,0
event_mean,105.364845,-2,0
event_stdv,5.860879,-2,0
event_length,0.012145,-2,0
event_mean,121.975555,-1,0
event_stdv,3.425667,-1,0
event_length,0.005229,-1,0
event_mean,127.30775,0,0
event_stdv,2.637038,0,0
event_length,0.009711,0,0
event_mean,89.78855,1,0
event_stdv,4.828558,1,0
event_length,0.011604,1,0
event_mean,80.88,2,0
event_stdv,3.245,2,0
event_length,0.00398,2,0
event_mean,109.79,-2,0
event_stdv,4.01,-2,0
event_length,0.0083,-2,0
event_mean,126.4,-1,0
event_stdv,3.093,-1,0
event_length,0.02656,-1,0
event_mean,124.33,0,0
event_stdv,9.989,0,0
event_length,0.00564,0,0
event_mean,94.2,1,0
event_stdv,5.652,1,0
event_length,0.00465,1,0
event_mean,87.61,2,0
event_stdv,1.318,2,0
event_length,0.0073,2,0
event_mean,98.64,-2,0
event_stdv,6.452,-2,0
event_length,0.00697,-2,0
event_mean,124.44,-1,0
event_stdv,2.844,-1,0
event_length,0.00432,-1,0
event_mean,129.89,0,0
event_stdv,4.357,0,0
event_length,0.00531,0,0
event_mean,90.49846,1,0
event_stdv,3.337,1,0
event_length,0.009907,1,0
event_mean,91.77,2,0
event_stdv,2.844,2,0
event_length,0.00697,2,0
event_mean,104.66,-2,0
event_stdv,6.024,-2,0
event_length,0.00631,-2,0
event_mean,124.43033,-1,0
event_stdv,1.844049,-1,0
event_length,0.009536,-1,0
event_mean,124.17,0,0
event_stdv,5.485,0,0
event_length,0.01428,0,0
event_mean,89.79276,1,0
event_stdv,2.807809,1,0
event_length,0.008232,1,0
event_mean,84.9041,2,0
event_stdv,4.158627,2,0
event_length,0.007983,2,0
event_mean,107.530495,-2,0
event_stdv,5.126333,-2,0
event_length,0.011627,-2,0
event_mean,126.56,-1,0
event_stdv,1.944,-1,0
event_length,0.01627,-1,0
event_mean,126.86898,0,0
event_stdv,2.425258,0,0
event_length,0.009719,0,0
event_mean,91.342224,1,0
event_stdv,2.906444,1,0
event_length,0.003133,1,0
event_mean,86.9,2,0
event_stdv,2.231,2,0
event_length,0.00764,2,0
event_mean,108.27,-2,0
event_stdv,3.918,-2,0
event_length,0.00232,-2,0
event_mean,123.688484,-1,0
event_stdv,3.515515,-1,0
event_length,0.006331,-1,0
event_mean,128.46556,0,0
event_stdv,7.081889,0,0
event_length,0.007824,0,0
event_mean,90.952415,1,0
event_stdv,2.561207,1,0
event_length,0.004866,1,0
event_mean,84.67,2,0
event_stdv,0.916,2,0
event_length,0.00365,2,0
event_mean,103.52,-2,0
event_stdv,4.503,-2,0
event_length,0.00432,-2,0
event_mean,113.41,-1,0
event_stdv,3.18,-1,0
event_length,0.00365,-1,0
event_mean,124.62435,0,0
event_stdv,5.762071,0,0
event_length,0.018194,0,0
event_mean,91.43,1,0
event_stdv,2.736,1,0
event_length,0.00498,1,0
event_mean,86.28,2,0
event_stdv,1.772,2,0
event_length,0.00299,2,0
event_mean,103.88,-2,0
event_stdv,5.722,-2,0
event_length,0.01328,-2,0
event_mean,117.92553,-1,0
event_stdv,4.033745,-1,0
event_length,0.009669,-1,0
event_mean,128.7,0,0
event_stdv,1.970337,0,0
event_length,0.014398,0,0
event_mean,93.75579,1,0
event_stdv,2.894,1,0
event_length,0.003164,1,0
event_mean,88.07,2,0
event_stdv,1.99,2,0
event_length,0.01029,2,0
event_mean,102.51805,-2,0
event_stdv,5.921481,-2,0
event_length,0.007808,-2,0
event_mean,125.71,-1,0
event_stdv,1.449,-1,0
event_length,0.00598,-1,0
event_mean,126.3375,0,0
event_stdv,6.404679,0,0
event_length,0.013136,0,0
event_mean,91.64,1,0
event_stdv,1.963,1,0
event_length,0.00863,1,0
event_mean,86.79,2,0
event_stdv,1.638,2,0
event_length,0.00465,2,0
event_mean,101.47908,-2,0
event_stdv,4.568513,-2,0
event_length,0.005808,-2,0
event_mean,123.23,-1,0
event_stdv,2.334,-1,0
event_length,0.00432,-1,0
event_mean,124.93689,0,0
event_stdv,5.731726,0,0
event_length,0.019599,0,0
event_mean,91.79925,1,0
event_stdv,3.166547,1,0
event_length,0.009049,1,0
event_mean,87.73,2,0
event_stdv,2.485,2,0
event_length,0.00564,2,0
event_mean,102.0527,-2,0
event_stdv,4.92605,-2,0
event_length,0.008007,-2,0
event_mean,123.986664,-1,0
event_stdv,2.8834,-1,0
event_length,0.007169,-1,0
event_mean,127.4064,0,0
event_stdv,3.347109,0,0
event_length,0.007742,0,0
event_mean,90.86,1,0
event_stdv,3.295,1,0
event_length,0.00398,1,0
event_mean,85.452,2,0
event_stdv,1.3806,2,0
event_length,0.00362,2,0
event_mean,109.63,-2,0
event_stdv,4.593,-2,0
event_length,0.008423,-2,0
event_mean,120.36,-1,0
event_stdv,4.517,-1,0
event_length,0.00531,-1,0
event_mean,124.47186,0,0
event_stdv,1.660907,0,0
event_length,0.012373,0,0
event_mean,88.14,2,0
event_stdv,2.14,2,0
event_length,0.01826,2,0
event_mean,105.15,-2,0
event_stdv,4.872,-2,0
event_length,0.00631,-2,0
event_mean,113.93,-1,0
event_stdv,4.437,-1,0
event_length,0.00332,-1,0
event_mean,126.28192,0,0
event_stdv,5.463715,0,0
event_length,0.015809,0,0
event_mean,93.85,1,0
event_stdv,6.451,1,0
event_length,0.00398,1,0
event_mean,86.99485,2,0
event_stdv,1.528091,2,0
event_length,0.003896,2,0
event_mean,102.23,-2,0
event_stdv,4.199,-2,0
event_length,0.00232,-2,0
event_mean,113.19,-1,0
