feature,value,position,modification
event_stdv,2.096413,2,0
event_length,0.009088,2,0
event_mean,108.778725,-2,0
event_stdv,3.9994,-2,0
event_length,0.01034,-2,0
event_mean,114.81154,-1,0
event_stdv,3.264,-1,0
event_length,0.002914,-1,0
event_mean,105.28,0,0
event_stdv,7.759,0,0
event_length,0.00498,0,0
event_mean,91.88,1,0
event_stdv,2.112,1,0
event_length,0.00631,1,0
event_mean,85.17853,2,0
event_stdv,2.029632,2,0
event_length,0.008232,2,0
event_mean,108.818,-2,0
event_stdv,6.8512,-2,0
event_length,0.007904,-2,0
event_mean,113.13,-1,0
event_stdv,8.227,-1,0
event_length,0.0083,-1,0
event_mean,114.67,0,0
event_stdv,10.653,0,0
event_length,0.0083,0,0
event_mean,90.14,1,0
event_stdv,1.747,1,0
event_length,0.00598,1,0
event_mean,85.250946,2,0
event_stdv,1.709105,2,0
event_length,0.0067,2,0
event_mean,108.71,-2,0
event_stdv,3.267,-2,0
event_length,0.00863,-2,0
event_mean,113.21053,-1,0
event_stdv,9.447142,-1,0
event_length,0.018488,-1,0
event_mean,96.56,0,0
event_stdv,3.587,0,0
event_length,0.00398,0,0
event_mean,89.4,1,0
event_stdv,2.594,1,0
event_length,0.01062,1,0
event_mean,86.55296,2,0
event_stdv,1.818788,2,0
event_length,0.008478,2,0
event_mean,109.43,-2,0
event_stdv,4.437,-2,0
event_length,0.01262,-2,0
event_mean,121.42513,-1,0
event_stdv,8.963303,-1,0
event_length,0.01002,-1,0
event_mean,98.88,0,0
event_stdv,4.212,0,0
event_length,0.00465,0,0
event_mean,90.71911,1,0
event_stdv,2.808861,1,0
event_length,0.008689,1,0
event_mean,88.4372,2,0
event_stdv,2.191831,2,0
event_length,0.014935,2,0
event_mean,111.95,-2,0
event_stdv,3.144,-2,0
event_length,0.00797,-2,0
event_mean,129.61,-1,0
event_stdv,7.989,-1,0
event_length,0.00232,-1,0
event_mean,95.83,0,0
event_stdv,5.904,0,0
event_length,0.01228,0,0
event_mean,88.6,1,0
event_stdv,1.894,1,0
event_length,0.00365,1,0
event_mean,88.62816,2,0
event_stdv,2.093351,2,0
event_length,0.019479,2,0
event_mean,105.21877,-2,0
event_stdv,5.381754,-2,0
event_length,0.028988,-2,0
event_mean,114.46,-1,0
event_stdv,10.861,-1,0
event_length,0.00631,-1,0
event_mean,97.83,0,0
event_stdv,1.156,0,0
event_length,0.00199,0,0
event_mean,91.22158,1,0
event_stdv,2.478471,1,0
event_length,0.023178,1,0
event_mean,85.64937,2,0
event_stdv,1.900901,2,0
event_length,0.014331,2,0
event_mean,101.39231,-2,0
event_stdv,2.503744,-2,0
event_length,0.005199,-2,0
event_mean,112.005775,-1,0
event_stdv,5.151356,-1,0
event_length,0.008094,-1,0
event_mean,107.36,0,0
event_stdv,9.937,0,0
event_length,0.00398,0,0
event_mean,91.68,1,0
event_stdv,3.107,1,0
event_length,0.00697,1,0
event_mean,87.07737,2,0
event_stdv,1.764241,2,0
event_length,0.009153,2,0
event_mean,112.03121,-2,0
event_stdv,7.698909,-2,0
event_length,0.005726,-2,0
event_mean,116.11,-1,0
event_stdv,9.664,-1,0
event_length,0.00432,-1,0
event_mean,93.35,0,0
event_stdv,2.946,0,0
event_length,0.0083,0,0
event_mean,89.38,1,0
event_stdv,1.87,1,0
event_length,0.00266,1,0
event_mean,86.28877,2,0
event_stdv,1.952423,2,0
event_length,0.00923,2,0
event_mean,109.246086,-2,0
event_stdv,3.726565,-2,0
event_length,0.004,-2,0
event_mean,113.59842,-1,0
event_stdv,3.471211,-1,0
event_length,0.007021,-1,0
event_mean,96.65111,0,0
event_stdv,4.626333,0,0
event_length,0.006458,0,0
event_mean,90.27,1,0
event_stdv,2.007,1,0
event_length,0.01328,1,0
event_mean,87.69521,2,0
event_stdv,2.297941,2,0
event_length,0.010917,2,0
event_mean,104.369644,-2,0
event_stdv,3.683286,-2,0
event_length,0.004858,-2,0
event_mean,119.98,-1,0
event_stdv,9.959,-1,0
event_length,0.0073,-1,0
event_mean,110.24,0,0
event_stdv,9.274,0,0
event_length,0.01195,0,0
event_mean,91.12492,1,0
event_stdv,2.053231,1,0
event_length,0.004878,1,0
event_mean,88.09486,2,0
event_stdv,1.7564,2,0
event_length,0.004351,2,0
event_mean,95.99,-2,0
event_stdv,1.726,-2,0
event_length,0.00266,-2,0
event_mean,111.65,-1,0
event_stdv,3.099,-1,0
event_length,0.00365,-1,0
event_mean,109.49,0,0
event_stdv,10.141,0,0
event_length,0.01029,0,0
event_mean,90.45544,1,0
event_stdv,2.973935,1,0
event_length,0.007865,1,0
event_mean,84.19,2,0
event_stdv,1.959,2,0
event_length,0.01029,2,0
event_mean,111.026,-2,0
event_stdv,2.491557,-2,0
event_length,0.011845,-2,0
event_mean,118.89333,-1,0
event_stdv,2.572333,-1,0
event_length,0.003873,-1,0
event_mean,110.82,0,0
event_stdv,8.785,0,0
event_length,0.00996,0,0
event_mean,90.74,1,0
event_stdv,4.084,1,0
event_length,0.03984,1,0
event_mean,83.03,2,0
event_stdv,1.793,2,0
event_length,0.01129,2,0
event_mean,113.73,-2,0
event_stdv,7.545,-2,0
event_length,0.00797,-2,0
event_mean,127.37,-1,0
event_stdv,4.162,-1,0
event_length,0.00232,-1,0
event_mean,96.16,0,0
event_stdv,3.711,0,0
event_length,0.00465,0,0
event_mean,93.028694,1,0
event_stdv,2.843087,1,0
event_length,0.004173,1,0
event_mean,87.069595,2,0
event_stdv,1.804086,2,0
event_length,0.014414,2,0
event_mean,108.24,-2,0
event_stdv,2.25,-2,0
event_length,0.00564,-2,0
event_mean,115.71,-1,0
event_stdv,7.081,-1,0
event_length,0.01361,-1,0
event_mean,106.96,0,0
event_stdv,6.873,0,0
event_length,0.00531,0,0
event_mean,91.77357,1,0
event_stdv,2.426143,1,0
event_length,0.007539,1,0
event_mean,84.997955,2,0
event_stdv,2.386143,2,0
event_length,0.026577,2,0
event_mean,111.57,-2,0
event_stdv,3.848,-2,0
event_length,0.00963,-2,0
event_mean,90.14,1,0
event_stdv,2.353,1,0
event_length,0.02523,1,0
event_mean,84.497925,2,0
event_stdv,1.736477,2,0
event_length,0.009375,2,0
event_mean,110.24,-2,0
event_stdv,4.231,-2,0
event_length,0.00465,-2,0
event_mean,120.81,-1,0
event_stdv,8.592,-1,0
event_length,0.00531,-1,0
event_mean,93.99,0,0
event_stdv,4.34,0,0
event_length,0.00498,0,0
event_mean,91.48,1,0
event_stdv,2.411,1,0
event_length,0.00332,1,0
event_mean,88.28879,2,0
event_stdv,2.151091,2,0
event_length,0.020075,2,0
event_mean,111.2,-2,0
event_stdv,3.201,-2,0
event_length,0.00564,-2,0
event_mean,119.88548,-1,0
event_stdv,6.799677,-1,0
event_length,0.005193,-1,0
event_mean,98.32,0,0
event_stdv,3.339,0,0
event_length,0.00465,0,0
event_mean,91.26202,1,0
event_stdv,3.013018,1,0
event_length,0.016949,1,0
event_mean,90.18,2,0
event_stdv,2.07,2,0
event_length,0.00764,2,0
event_mean,110.06,-2,0
event_stdv,6.094,-2,0
event_length,0.00332,-2,0
event_mean,124.73,-1,0
event_stdv,11.153,-1,0
event_length,0.00332,-1,0
event_mean,96.27,0,0
event_stdv,3.341,0,0
event_length,0.00365,0,0
event_mean,91.98,1,0
event_stdv,2.512,1,0
event_length,0.00996,1,0
event_mean,86.01579,2,0
event_stdv,2.006462,2,0
event_length,0.008787,2,0
event_mean,109.85,-2,0
event_stdv,3.608,-2,0
event_length,0.00432,-2,0
event_mean,116.00636,-1,0
event_stdv,8.753227,-1,0
event_length,0.004134,-1,0
event_mean,95.25,0,0
event_stdv,4.778,0,0
event_length,0.00598,0,0
event_mean,92.01,1,0
event_stdv,1.796,1,0
event_length,0.00498,1,0
event_mean,85.99771,2,0
event_stdv,1.920401,2,0
event_length,0.014525,2,0
event_mean,108.10877,-2,0
event_stdv,4.16248,-2,0
event_length,0.012001,-2,0
event_mean,119.424164,-1,0
event_stdv,6.611167,-1,0
event_length,0.002045,-1,0
event_mean,95.47,0,0
event_stdv,2.965,0,0
event_length,0.00631,0,0
event_mean,90.03,1,0
event_stdv,1.794,1,0
event_length,0.00598,1,0
event_mean,84.670074,2,0
event_stdv,1.659096,2,0
event_length,0.006191,2,0
event_mean,89.3,-2,0
event_stdv,4.503,-2,0
event_length,0.01096,-2,0
event_mean,111.17,-1,0
event_stdv,10.288,-1,0
event_length,0.01361,-1,0
event_mean,98.55,0,0
event_stdv,4.148,0,0
event_length,0.01328,0,0
event_mean,95.925415,1,0
event_stdv,2.713588,1,0
event_length,0.014128,1,0
event_mean,84.75,2,0
event_stdv,2.207,2,0
event_length,0.00896,2,0
event_mean,109.66,-2,0
event_stdv,2.858,-2,0
event_length,0.01428,-2,0
event_mean,114.966324,-1,0
event_stdv,7.795809,-1,0
event_length,0.008859,-1,0
event_mean,95.83,0,0
event_stdv,2.795,0,0
event_length,0.00598,0,0
event_mean,93.48891,1,0
event_stdv,2.616345,1,0
event_length,0.010463,1,0
event_mean,86.68,2,0
event_stdv,1.158,2,0
event_length,0.00365,2,0
event_mean,110.56,-2,0
event_stdv,3.433,-2,0
event_length,0.00564,-2,0
event_mean,120.35,-1,0
event_stdv,8.011,-1,0
event_length,0.00266,-1,0
event_mean,93.37,0,0
event_stdv,3.193,0,0
event_length,0.01394,0,0
event_mean,90.61547,1,0
event_stdv,2.587316,1,0
event_length,0.008585,1,0
event_mean,86.06742,2,0
event_stdv,1.80696,2,0
event_length,0.005772,2,0
event_mean,107.745316,-2,0
event_stdv,2.95075,-2,0
event_length,0.004003,-2,0
event_mean,113.76,-1,0
event_stdv,2.115,-1,0
event_length,0.00299,-1,0
event_mean,110.62,0,0
event_stdv,7.162,0,0
event_length,0.00896,0,0
event_mean,92.29,1,0
event_stdv,3.658,1,0
event_length,0.0176,1,0
event_mean,86.48139,2,0
event_stdv,1.774907,2,0
event_length,0.006321,2,0
event_mean,108.01143,-2,0
event_stdv,2.838143,-2,0
event_length,0.003556,-2,0
event_mean,114.11,-1,0
event_stdv,10.037,-1,0
event_length,0.00598,-1,0
event_mean,94.0,0,0
event_stdv,3.672,0,0
event_length,0.01461,0,0
event_mean,91.02645,1,0
event_stdv,1.626226,1,0
event_length,0.006694,1,0
event_mean,86.85443,2,0
event_stdv,2.067567,2,0
event_length,0.013918,2,0
event_mean,104.502,-2,0
event_stdv,3.492067,-2,0
event_length,0.007152,-2,0
event_mean,117.111404,-1,0
event_stdv,8.428649,-1,0
event_length,0.00526,-1,0
event_mean,90.2,0,0
event_stdv,2.974,0,0
event_length,0.03154,0,0
event_mean,89.483406,1,0
event_stdv,1.468591,1,0
event_length,0.003955,1,0
event_mean,87.00871,2,0
event_stdv,1.836451,2,0
event_length,0.01019,2,0
event_mean,102.406296,-2,0
event_stdv,1.507963,-2,0
event_length,0.004634,-2,0
event_mean,120.5864,-1,0
event_stdv,7.234375,-1,0
event_length,0.011856,-1,0
event_mean,100.77,0,0
event_stdv,3.889,0,0
event_length,0.00531,0,0
event_mean,89.85824,1,0
event_stdv,2.898569,1,0
event_length,0.023094,1,0
event_mean,88.21846,2,0
event_stdv,1.610269,2,0
event_length,0.003086,2,0
event_mean,96.6,-2,0
event_stdv,3.531,-2,0
event_length,0.0176,-2,0
event_mean,117.16,-1,0
event_stdv,8.824,-1,0
event_length,0.00963,-1,0
event_mean,96.19875,0,0
event_stdv,2.844875,0,0
event_length,0.005642,0,0
event_mean,90.95,1,0
event_stdv,1.388,1,0
event_length,0.00266,1,0
event_mean,86.44491,2,0
event_stdv,2.246527,2,0
event_length,0.010736,2,0
event_mean,97.15,-2,0
event_stdv,3.075,-2,0
event_length,0.00996,-2,0
event_mean,111.8,-1,0
event_stdv,4.809,-1,0
event_length,0.00697,-1,0
event_mean,105.03,0,0
event_stdv,3.908,0,0
event_length,0.00299,0,0
event_mean,91.73167,1,0
event_stdv,2.871111,1,0
event_length,0.006441,1,0
event_mean,86.146065,2,0
event_stdv,1.662061,2,0
event_length,0.004458,2,0
event_mean,109.993,-2,0
event_stdv,4.206175,-2,0
event_length,0.007986,-2,0
event_mean,113.41738,-1,0
event_stdv,8.628548,-1,0
event_length,0.007986,-1,0
event_mean,95.71,0,0
event_stdv,3.448,0,0
event_length,0.00365,0,0
event_mean,90.23391,1,0
event_stdv,2.102587,1,0
event_length,0.005152,1,0
event_mean,87.60328,2,0
event_stdv,1.779974,2,0
event_length,0.009229,2,0
event_mean,108.64,-2,0
event_stdv,3.377,-2,0
event_length,0.00764,-2,0
event_mean,119.14,-1,0
event_stdv,6.551,-1,0
event_length,0.00299,-1,0
event_mean,90.44,0,0
event_stdv,3.714,0,0
event_length,0.00697,0,0
event_mean,92.9,1,0
event_stdv,3.278,1,0
event_length,0.0073,1,0
event_mean,86.90673,2,0
event_stdv,1.921285,2,0
event_length,0.012069,2,0
event_mean,105.19063,-2,0
event_stdv,3.415063,-2,0
event_length,0.002759,-2,0
event_mean,116.834816,-1,0
event_stdv,8.084259,-1,0
event_length,0.00552,-1,0
event_mean,93.19,0,0
event_stdv,5.234,0,0
event_length,0.01859,0,0
event_mean,87.23,1,0
event_stdv,1.239,1,0
event_length,0.00232,1,0
event_mean,87.74189,2,0
event_stdv,2.414067,2,0
event_length,0.01224,2,0
event_mean,111.68,-2,0
event_stdv,2.835,-2,0
event_length,0.00465,-2,0
event_mean,115.54923,-1,0
event_stdv,9.671154,-1,0
event_length,0.004341,-1,0
event_mean,97.42,0,0
event_stdv,2.307,0,0
event_length,0.00232,0,0
event_mean,89.35484,1,0
event_stdv,2.008255,1,0
event_length,0.008849,1,0
event_mean,85.32632,2,0
event_stdv,2.034084,2,0
event_length,0.010596,2,0
event_mean,108.41,-2,0
event_stdv,2.897,-2,0
event_length,0.00598,-2,0
event_mean,122.73,-1,0
event_stdv,6.006,-1,0
event_length,0.00365,-1,0
event_mean,95.07,0,0
event_stdv,4.67,0,0
event_length,0.00963,0,0
event_mean,89.62,1,0
event_stdv,2.077267,1,0
event_length,0.015313,1,0
event_mean,85.41,2,0
event_stdv,1.579,2,0
event_length,0.00398,2,0
event_mean,101.480644,-2,0
event_stdv,3.156962,-2,0
event_length,0.00703,-2,0
event_mean,123.96,-1,0
event_stdv,9.492,-1,0
event_length,0.00564,-1,0
event_mean,96.65,0,0
event_stdv,4.685,0,0
event_length,0.01361,0,0
event_mean,92.43125,1,0
event_stdv,1.2375,1,0
event_length,0.002685,1,0
event_mean,87.8666,2,0
event_stdv,1.96967,2,0
event_length,0.013283,2,0
event_mean,108.272,-2,0
event_stdv,2.909636,-2,0
event_length,0.011329,-2,0
event_mean,115.95,-1,0
event_stdv,1.959,-1,0
event_length,0.00299,-1,0
event_mean,109.51,0,0
event_stdv,4.695,0,0
event_length,0.0156,0,0
event_mean,91.50151,1,0
event_stdv,4.225539,1,0
event_length,0.005835,1,0
event_mean,103.768,-2,0
event_stdv,3.28404,-2,0
event_length,0.002829,-2,0
event_mean,118.78,-1,0
event_stdv,8.387,-1,0
event_length,0.00598,-1,0
event_mean,100.1804,0,0
event_stdv,4.55008,0,0
event_length,0.009906,0,0
event_mean,90.13,1,0
event_stdv,2.774,1,0
event_length,0.02058,1,0
event_mean,83.78,2,0
event_stdv,1.276,2,0
event_length,0.00299,2,0
event_mean,97.15,-2,0
event_stdv,2.242,-2,0
event_length,0.01494,-2,0
event_mean,114.96769,-1,0
event_stdv,4.560244,-1,0
event_length,0.007024,-1,0
event_mean,94.46,0,0
event_stdv,3.696,0,0
event_length,0.01361,0,0
event_mean,94.53429,1,0
event_stdv,2.877929,1,0
event_length,0.007539,1,0
event_mean,88.756,2,0
event_stdv,1.877756,2,0
event_length,0.00944,2,0
event_mean,112.03,-2,0
event_stdv,3.36,-2,0
event_length,0.00465,-2,0
event_mean,121.27,-1,0
event_stdv,3.7175,-1,0
event_length,0.00398,-1,0
event_mean,108.43,0,0
event_stdv,6.542,0,0
event_length,0.00664,0,0
event_mean,90.37,1,0
event_stdv,2.356,1,0
event_length,0.01328,1,0
event_mean,85.641594,2,0
event_stdv,1.786036,2,0
event_length,0.014169,2,0
event_mean,98.61,-2,0
event_stdv,2.128,-2,0
event_length,0.00299,-2,0
event_mean,116.09677,-1,0
event_stdv,6.349484,-1,0
event_length,0.007683,-1,0
event_mean,97.179405,0,0
event_stdv,3.457803,0,0
event_length,0.01263,0,0
event_mean,92.67737,1,0
event_stdv,2.059737,1,0
event_length,0.007951,1,0
event_mean,87.474625,2,0
event_stdv,1.694883,2,0
event_length,0.006297,2,0
event_mean,108.17,-2,0
event_stdv,2.61,-2,0
event_length,0.00232,-2,0
event_mean,117.636925,-1,0
event_stdv,6.449436,-1,0
event_length,0.006479,-1,0
event_mean,95.76,0,0
event_stdv,2.789,0,0
event_length,0.00232,0,0
event_mean,90.64516,1,0
event_stdv,1.746234,1,0
event_length,0.011881,1,0
event_mean,88.33,2,0
event_stdv,1.28372,2,0
event_length,0.004475,2,0
event_mean,108.01143,-2,0
event_stdv,2.838143,-2,0
event_length,0.003556,-2,0
event_mean,114.11,-1,0
event_stdv,10.037,-1,0
event_length,0.00598,-1,0
event_mean,94.0,0,0
event_stdv,3.672,0,0
event_length,0.01461,0,0
event_mean,91.02645,1,0
event_stdv,1.626226,1,0
event_length,0.006694,1,0
event_mean,86.85443,2,0
event_stdv,2.067567,2,0
event_length,0.013918,2,0
event_mean,109.01237,-2,0
event_stdv,6.679645,-2,0
event_length,0.007062,-2,0
event_mean,122.790665,-1,0
event_stdv,4.381286,-1,0
event_length,0.01382,-1,0
event_mean,110.96,0,0
event_stdv,7.307,0,0
event_length,0.00764,0,0
event_mean,87.64,2,0
event_stdv,2.807,2,0
event_length,0.00266,2,0
event_mean,109.85,-2,0
event_stdv,3.608,-2,0
event_length,0.00432,-2,0
event_mean,116.00636,-1,0
event_stdv,8.753227,-1,0
event_length,0.004134,-1,0
event_mean,95.25,0,0
event_stdv,4.778,0,0
event_length,0.00598,0,0
event_mean,92.01,1,0
event_stdv,1.796,1,0
event_length,0.00498,1,0
event_mean,85.99771,2,0
event_stdv,1.920401,2,0
event_length,0.014525,2,0
event_mean,111.2,-2,0
event_stdv,3.201,-2,0
event_length,0.00564,-2,0
event_mean,119.88548,-1,0
event_stdv,6.799677,-1,0
event_length,0.005193,-1,0
event_mean,98.32,0,0
event_stdv,3.339,0,0
event_length,0.00465,0,0
event_mean,91.26202,1,0
event_stdv,3.013018,1,0
event_length,0.016949,1,0
event_mean,90.18,2,0
event_stdv,2.07,2,0
event_length,0.00764,2,0
event_mean,111.026,-2,0
event_stdv,2.491557,-2,0
event_length,0.011845,-2,0
event_mean,118.89333,-1,0
event_stdv,2.572333,-1,0
event_length,0.003873,-1,0
event_mean,110.82,0,0
event_stdv,8.785,0,0
event_length,0.00996,0,0
event_mean,90.74,1,0
event_stdv,4.084,1,0
event_length,0.03984,1,0
event_mean,83.03,2,0
event_stdv,1.793,2,0
event_length,0.01129,2,0
event_mean,108.71,-2,0
event_stdv,3.267,-2,0
event_length,0.00863,-2,0
event_mean,113.21053,-1,0
event_stdv,9.447142,-1,0
event_length,0.018488,-1,0
event_mean,96.56,0,0
event_stdv,3.587,0,0
event_length,0.00398,0,0
event_mean,89.4,1,0
event_stdv,2.594,1,0
event_length,0.01062,1,0
event_mean,86.55296,2,0
event_stdv,1.818788,2,0
event_length,0.008478,2,0
event_mean,116.64,-2,1
event_stdv,5.954,-2,1
event_length,0.01162,-2,1
event_mean,123.826614,-1,1
event_stdv,4.410075,-1,1
event_length,0.015601,-1,1
event_mean,96.67,0,1
event_stdv,3.493,0,1
event_length,0.01892,0,1
event_mean,90.44,1,1
event_stdv,2.021,1,1
event_length,0.01295,1,1
event_mean,81.99,2,1
event_stdv,1.587,2,1
event_length,0.00498,2,1
event_mean,119.23042,-2,1
event_stdv,3.859676,-2,1
event_length,0.012816,-2,1
event_mean,122.3775,-1,1
event_stdv,3.751083,-1,1
event_length,0.004096,-1,1
event_mean,99.69,0,1
event_stdv,3.015,0,1
event_length,0.01295,0,1
event_mean,86.85,1,1
event_stdv,2.099,1,1
event_length,0.00764,1,1
event_mean,81.99,2,1
event_stdv,2.095,2,1
event_length,0.00365,2,1
event_mean,120.83512,-2,1
event_stdv,4.656744,-2,1
event_length,0.014412,-2,1
event_mean,122.02182,-1,1
event_stdv,7.747182,-1,1
event_length,0.003926,-1,1
event_mean,98.89,0,1
event_stdv,2.681,0,1
event_length,0.00996,0,1
event_mean,90.14,1,1
event_stdv,2.529,1,1
event_length,0.00365,1,1
event_mean,87.61316,2,1
event_stdv,2.015895,2,1
event_length,0.008423,2,1
event_mean,113.48,-2,1
event_stdv,4.782,-2,1
event_length,0.00531,-2,1
event_mean,121.81,-1,1
event_stdv,3.422,-1,1
event_length,0.01461,-1,1
event_mean,99.11,0,1
event_stdv,1.917,0,1
event_length,0.00398,0,1
event_mean,95.418335,1,1
event_stdv,2.966048,1,1
event_length,0.005872,1,1
event_mean,84.89692,2,1
event_stdv,1.470667,2,1
event_length,0.00447,2,1
event_mean,119.98741,-2,1
event_stdv,4.322178,-2,1
event_length,0.016853,-2,1
event_mean,122.7,-1,1
event_stdv,5.632,-1,1
event_length,0.00432,-1,1
event_mean,101.12,0,1
event_stdv,4.38,0,1
event_length,0.00564,0,1
event_mean,94.01,1,1
event_stdv,2.868,1,1
event_length,0.00432,1,1
event_mean,83.90187,2,1
event_stdv,1.767928,2,1
event_length,0.012834,2,1
event_mean,114.5,-2,1
event_stdv,3.957,-2,1
event_length,0.01162,-2,1
event_mean,122.71219,-1,1
event_stdv,5.295452,-1,1
event_length,0.010721,-1,1
event_mean,100.82,0,1
event_stdv,2.874,0,1
event_length,0.00465,0,1
event_mean,93.42,1,1
event_stdv,3.204,1,1
event_length,0.01262,1,1
event_mean,84.63,2,1
event_stdv,2.0,2,1
event_length,0.0073,2,1
event_mean,117.035805,-2,1
event_stdv,4.196976,-2,1
event_length,0.015756,-2,1
event_mean,122.5887,-1,1
event_stdv,5.077078,-1,1
event_length,0.014877,-1,1
event_mean,99.94,0,1
event_stdv,3.571,0,1
event_length,0.005808,0,1
event_mean,94.8125,1,1
event_stdv,2.5535,1,1
event_length,0.002697,1,1
event_mean,87.21202,2,1
event_stdv,2.045616,2,1
event_length,0.013084,2,1
event_mean,116.05,-2,1
event_stdv,6.16,-2,1
event_length,0.02324,-2,1
event_mean,123.16463,-1,1
event_stdv,5.066086,-1,1
event_length,0.0117,-1,1
event_mean,103.69,0,1
event_stdv,3.333,0,1
event_length,0.0073,0,1
event_mean,93.52889,1,1
event_stdv,2.675407,1,1
event_length,0.005229,1,1
event_mean,85.57,2,1
event_stdv,2.751,2,1
event_length,0.00232,2,1
